InvoiceNo,StockCode,Description,Quantity,InvoiceDate,InvoiceTime,UnitPrice,CustomerID,Revenue,TotalCartRevenue,TotalCartSize
566756,22382,LUNCH BAG SPACECHIMP DESIGN ,10,9/30/16,15:54,1.65,12457,16.5,16.5,10
566760,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,2,9/30/16,16:36,4.95,15272,9.9,9.9,2
566770,22423,REGENCY CAKESTAND 3 TIER RHINO,4,10/1/16,8:55,12.75,15304,51,51,4
566771,47566,OWL PARTY BUNTING,4,10/1/16,9:34,4.95,15322,19.8,19.8,4
566773,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,6,10/1/16,9:43,4.95,12444,29.7,29.7,6
566774,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,10/1/16,9:44,2.95,12921,17.7,17.7,6
566783,85099B,JUMBO BAG RED FOX,10,10/1/16,10:18,2.08,13539,20.8,20.8,10
566786,22382,LUNCH BAG SPACECHIMP DESIGN ,10,10/1/16,10:29,1.65,13518,16.5,91.5,30
566786,47566,OWL PARTY BUNTING,4,10/1/16,10:29,4.95,13518,19.8,91.5,30
566786,47566,OWL PARTY BUNTING,4,10/1/16,10:29,4.95,13518,19.8,91.5,30
566786,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,10/1/16,10:29,2.95,13518,35.4,91.5,30
566788,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,10/1/16,10:31,2.55,14306,102,379.2,96
566788,22910,JIGSAW PUPPY AND BIRDHOUSE,40,10/1/16,10:31,2.55,14306,102,379.2,96
566788,22423,REGENCY CAKESTAND 3 TIER RHINO,16,10/1/16,10:31,10.95,14306,175.2,379.2,96
566790,22423,REGENCY CAKESTAND 3 TIER RHINO,16,10/1/16,10:35,10.95,17679,175.2,220.2,28
566790,22960,JAM MAKING SET WITH JARS BALD EAGLE,12,10/1/16,10:35,3.75,17679,45,220.2,28
566816,22423,REGENCY CAKESTAND 3 TIER RHINO,16,10/1/16,10:53,10.95,12731,175.2,208.2,36
566816,22382,LUNCH BAG SPACECHIMP DESIGN ,20,10/1/16,10:53,1.65,12731,33,208.2,36
566817,23203,FARM ANIMAL DOILEY PATTERNS,30,10/1/16,10:53,2.08,16160,62.4,62.4,30
566821,85099B,JUMBO BAG RED FOX,20,10/1/16,11:33,2.08,14227,41.6,118.6,52
566821,23203,FARM ANIMAL DOILEY PATTERNS,20,10/1/16,11:33,2.08,14227,41.6,118.6,52
566821,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,10/1/16,11:33,2.95,14227,17.7,118.6,52
566821,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/1/16,11:33,2.95,14227,17.7,118.6,52
566822,85099B,JUMBO BAG RED FOX,10,10/1/16,11:33,2.08,17677,20.8,20.8,10
566847,85099B,JUMBO BAG RED FOX,4,10/1/16,11:57,2.08,15005,8.32,33.07,13
566847,22382,LUNCH BAG SPACECHIMP DESIGN ,6,10/1/16,11:57,1.65,15005,9.9,33.07,13
566847,47566,OWL PARTY BUNTING,2,10/1/16,11:57,4.95,15005,9.9,33.07,13
566847,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,1,10/1/16,11:57,4.95,15005,4.95,33.07,13
566849,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/1/16,12:03,2.95,16341,17.7,17.7,6
566851,22423,REGENCY CAKESTAND 3 TIER RHINO,3,10/1/16,12:16,12.75,15573,38.25,48.15,5
566851,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,2,10/1/16,12:16,4.95,15573,9.9,48.15,5
566861,23203,FARM ANIMAL DOILEY PATTERNS,10,10/1/16,12:43,2.08,12748,20.8,20.8,10
566862,22910,JIGSAW PUPPY AND BIRDHOUSE,12,10/1/16,12:46,2.95,13018,35.4,50.25,15
566862,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,10/1/16,12:46,4.95,13018,14.85,50.25,15
566864,84596B,TIGER MIX DESIGN ORANGE BOWL,3,10/1/16,12:51,0.42,17786,1.26,12.92,9
566864,22382,LUNCH BAG SPACECHIMP DESIGN ,3,10/1/16,12:51,1.65,17786,4.95,12.92,9
566864,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,10/1/16,12:51,2.55,17786,2.55,12.92,9
566864,85099B,JUMBO BAG RED FOX,2,10/1/16,12:51,2.08,17786,4.16,12.92,9
566867,47566,OWL PARTY BUNTING,150,10/1/16,12:56,4.15,13694,622.5,622.5,150
566869,23203,FARM ANIMAL DOILEY PATTERNS,10,10/1/16,13:20,2.08,13658,20.8,97.3,16
566869,22423,REGENCY CAKESTAND 3 TIER RHINO,6,10/1/16,13:20,12.75,13658,76.5,97.3,16
566871,22423,REGENCY CAKESTAND 3 TIER RHINO,1,10/1/16,13:27,12.75,17047,12.75,12.75,1
566872,85099B,JUMBO BAG RED FOX,4,10/1/16,13:28,2.08,16729,8.32,26.97,14
566872,23203,FARM ANIMAL DOILEY PATTERNS,5,10/1/16,13:28,2.08,16729,10.4,26.97,14
566872,22382,LUNCH BAG SPACECHIMP DESIGN ,5,10/1/16,13:28,1.65,16729,8.25,26.97,14
566873,21212,PACK OF 72 LADYBUG CAKE CASES,24,10/1/16,13:31,0.55,12682,13.2,23.4,36
566873,21080,SET/20 DOLPHIN PAPER NAPKINS ,12,10/1/16,13:31,0.85,12682,10.2,23.4,36
566875,85099B,JUMBO BAG RED FOX,50,10/1/16,13:43,2.08,17669,104,104,50
566891,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/1/16,13:51,2.95,14894,17.7,35.4,12
566891,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,10/1/16,13:51,2.95,14894,17.7,35.4,12
566901,22960,JAM MAKING SET WITH JARS BALD EAGLE,12,10/1/16,13:54,3.75,17434,45,45,12
566904,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/1/16,13:57,2.95,15660,17.7,62.7,18
566904,22960,JAM MAKING SET WITH JARS BALD EAGLE,12,10/1/16,13:57,3.75,15660,45,62.7,18
566912,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,10/1/16,14:05,2.55,14367,30.6,116.75,69
566912,22382,LUNCH BAG SPACECHIMP DESIGN ,10,10/1/16,14:05,1.65,14367,16.5,116.75,69
566912,23203,FARM ANIMAL DOILEY PATTERNS,10,10/1/16,14:05,2.08,14367,20.8,116.75,69
566912,85099B,JUMBO BAG RED FOX,10,10/1/16,14:05,2.08,14367,20.8,116.75,69
566912,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,10/1/16,14:05,4.95,14367,14.85,116.75,69
566912,21212,PACK OF 72 LADYBUG CAKE CASES,24,10/1/16,14:05,0.55,14367,13.2,116.75,69
566913,21212,PACK OF 72 LADYBUG CAKE CASES,3,10/1/16,14:07,0.55,17602,1.65,1.65,3
566914,21212,PACK OF 72 LADYBUG CAKE CASES,6,10/1/16,14:08,0.55,15466,3.3,3.3,6
566915,85099B,JUMBO BAG RED FOX,10,10/1/16,14:22,2.08,16945,20.8,41.6,20
566915,23203,FARM ANIMAL DOILEY PATTERNS,10,10/1/16,14:22,2.08,16945,20.8,41.6,20
566922,22910,JIGSAW PUPPY AND BIRDHOUSE,12,10/1/16,14:58,2.95,16156,35.4,65.1,18
566922,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,6,10/1/16,14:58,4.95,16156,29.7,65.1,18
566923,22423,REGENCY CAKESTAND 3 TIER RHINO,2,10/1/16,15:05,12.75,15511,25.5,25.5,2
566929,23203,FARM ANIMAL DOILEY PATTERNS,100,10/1/16,15:21,1.79,17428,179,383,180
566929,22910,JIGSAW PUPPY AND BIRDHOUSE,40,10/1/16,15:21,2.55,17428,102,383,180
566929,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,10/1/16,15:21,2.55,17428,102,383,180
566930,22382,LUNCH BAG SPACECHIMP DESIGN ,10,10/1/16,15:26,1.65,15417,16.5,58.1,30
566930,23203,FARM ANIMAL DOILEY PATTERNS,10,10/1/16,15:26,2.08,15417,20.8,58.1,30
566930,85099B,JUMBO BAG RED FOX,10,10/1/16,15:26,2.08,15417,20.8,58.1,30
566938,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,10/1/16,15:48,2.55,14557,102,217.8,76
566938,22910,JIGSAW PUPPY AND BIRDHOUSE,24,10/1/16,15:48,2.95,14557,70.8,217.8,76
566938,22960,JAM MAKING SET WITH JARS BALD EAGLE,12,10/1/16,15:48,3.75,14557,45,217.8,76
566950,22382,LUNCH BAG SPACECHIMP DESIGN ,10,10/1/16,16:34,1.65,17594,16.5,58.1,30
566950,85099B,JUMBO BAG RED FOX,10,10/1/16,16:34,2.08,17594,20.8,58.1,30
566950,23203,FARM ANIMAL DOILEY PATTERNS,10,10/1/16,16:34,2.08,17594,20.8,58.1,30
566959,23203,FARM ANIMAL DOILEY PATTERNS,2,10/1/16,17:00,2.08,17530,4.16,4.16,2
566962,23203,FARM ANIMAL DOILEY PATTERNS,1,10/1/16,17:07,2.08,16764,2.08,4.16,2
566962,85099B,JUMBO BAG RED FOX,1,10/1/16,17:07,2.08,16764,2.08,4.16,2
566972,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,10/2/16,9:13,4.95,16573,14.85,14.85,3
566973,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,10/2/16,9:21,2.95,15152,17.7,35.4,12
566973,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/2/16,9:21,2.95,15152,17.7,35.4,12
566974,85099B,JUMBO BAG RED FOX,10,10/2/16,9:24,2.08,13599,20.8,20.8,10
566975,85099B,JUMBO BAG RED FOX,20,10/2/16,9:24,2.08,13599,41.6,117.4,56
566975,23203,FARM ANIMAL DOILEY PATTERNS,20,10/2/16,9:24,2.08,13599,41.6,117.4,56
566975,22382,LUNCH BAG SPACECHIMP DESIGN ,10,10/2/16,9:24,1.65,13599,16.5,117.4,56
566975,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/2/16,9:24,2.95,13599,17.7,117.4,56
566976,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,24,10/2/16,9:27,2.95,15382,70.8,181.5,50
566976,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/2/16,9:27,2.95,15382,17.7,181.5,50
566976,22423,REGENCY CAKESTAND 3 TIER RHINO,4,10/2/16,9:27,12.75,15382,51,181.5,50
566976,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,10/2/16,9:27,4.25,15382,25.5,181.5,50
566976,22382,LUNCH BAG SPACECHIMP DESIGN ,10,10/2/16,9:27,1.65,15382,16.5,181.5,50
566979,22382,LUNCH BAG SPACECHIMP DESIGN ,10,10/2/16,9:54,1.65,13141,16.5,90.4,38
566979,85099B,JUMBO BAG RED FOX,10,10/2/16,9:54,2.08,13141,20.8,90.4,38
566979,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,10/2/16,9:54,2.95,13141,35.4,90.4,38
566979,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/2/16,9:54,2.95,13141,17.7,90.4,38
566981,22423,REGENCY CAKESTAND 3 TIER RHINO,2,10/2/16,10:02,12.75,15498,25.5,40.35,5
566981,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,10/2/16,10:02,4.95,15498,14.85,40.35,5
566987,23203,FARM ANIMAL DOILEY PATTERNS,10,10/2/16,10:56,2.08,12476,20.8,97.3,16
566987,22423,REGENCY CAKESTAND 3 TIER RHINO,6,10/2/16,10:56,12.75,12476,76.5,97.3,16
566988,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,10/2/16,10:56,4.25,16709,25.5,167.1,54
566988,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,24,10/2/16,10:56,2.95,16709,70.8,167.1,54
566988,22910,JIGSAW PUPPY AND BIRDHOUSE,24,10/2/16,10:56,2.95,16709,70.8,167.1,54
567062,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,10/2/16,11:48,2.95,16108,17.7,60.9,18
567062,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/2/16,11:48,2.95,16108,17.7,60.9,18
567062,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,10/2/16,11:48,4.25,16108,25.5,60.9,18
567074,23203,FARM ANIMAL DOILEY PATTERNS,10,10/2/16,12:22,2.08,17068,20.8,29.05,15
567074,22382,LUNCH BAG SPACECHIMP DESIGN ,5,10/2/16,12:22,1.65,17068,8.25,29.05,15
567092,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,10/2/16,12:48,2.95,13196,35.4,88.5,30
567092,22910,JIGSAW PUPPY AND BIRDHOUSE,18,10/2/16,12:48,2.95,13196,53.1,88.5,30
567093,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,10/2/16,12:50,4.25,17144,25.5,25.5,6
567095,23203,FARM ANIMAL DOILEY PATTERNS,10,10/2/16,13:03,2.08,17049,20.8,78.9,40
567095,85099B,JUMBO BAG RED FOX,20,10/2/16,13:03,2.08,17049,41.6,78.9,40
567095,22382,LUNCH BAG SPACECHIMP DESIGN ,10,10/2/16,13:03,1.65,17049,16.5,78.9,40
567104,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,10/2/16,13:33,2.95,15975,17.7,55.2,16
567104,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/2/16,13:33,2.95,15975,17.7,55.2,16
567104,47566,OWL PARTY BUNTING,4,10/2/16,13:33,4.95,15975,19.8,55.2,16
567124,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,10/2/16,13:45,2.95,15240,17.7,17.7,6
567126,23203,FARM ANIMAL DOILEY PATTERNS,2,10/2/16,13:53,2.08,17238,4.16,12.48,6
567126,85099B,JUMBO BAG RED FOX,4,10/2/16,13:53,2.08,17238,8.32,12.48,6
567128,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,10/2/16,14:04,2.55,18055,30.6,35.7,18
567128,21080,SET/20 DOLPHIN PAPER NAPKINS ,6,10/2/16,14:04,0.85,18055,5.1,35.7,18
567138,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,10/2/16,14:39,4.95,17652,14.85,98.05,43
567138,23203,FARM ANIMAL DOILEY PATTERNS,20,10/2/16,14:39,2.08,17652,41.6,98.05,43
567138,85099B,JUMBO BAG RED FOX,20,10/2/16,14:39,2.08,17652,41.6,98.05,43
567145,21080,SET/20 DOLPHIN PAPER NAPKINS ,12,10/2/16,15:09,0.85,12921,10.2,39.9,46
567145,21212,PACK OF 72 LADYBUG CAKE CASES,24,10/2/16,15:09,0.55,12921,13.2,39.9,46
567145,22382,LUNCH BAG SPACECHIMP DESIGN ,10,10/2/16,15:09,1.65,12921,16.5,39.9,46
567148,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,12,10/2/16,15:23,4.95,18225,59.4,142.6,52
567148,23203,FARM ANIMAL DOILEY PATTERNS,20,10/2/16,15:23,2.08,18225,41.6,142.6,52
567148,85099B,JUMBO BAG RED FOX,20,10/2/16,15:23,2.08,18225,41.6,142.6,52
567153,22382,LUNCH BAG SPACECHIMP DESIGN ,3,10/2/16,16:25,1.65,14056,4.95,4.95,3
567154,47566,OWL PARTY BUNTING,7,10/2/16,16:29,4.95,15523,34.65,34.65,7
567161,85099B,JUMBO BAG RED FOX,100,10/4/16,10:46,1.79,15947,179,328.4,136
567161,22960,JAM MAKING SET WITH JARS BALD EAGLE,24,10/4/16,10:46,3.75,15947,90,328.4,136
567161,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,12,10/4/16,10:46,4.95,15947,59.4,328.4,136
567166,22423,REGENCY CAKESTAND 3 TIER RHINO,3,10/4/16,12:15,12.75,13078,38.25,38.25,3
567167,84596F,STARFISH SOAP DISH,24,10/4/16,12:21,0.42,15547,10.08,25.26,50
567167,84596B,TIGER MIX DESIGN ORANGE BOWL,24,10/4/16,12:21,0.42,15547,10.08,25.26,50
567167,21175,SEEYA LATER ALLIGATOR METAL SIGN,2,10/4/16,12:21,2.55,15547,5.1,25.26,50
567170,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,10/4/16,12:40,2.55,13566,2.55,37.02,16
567170,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,4,10/4/16,12:40,2.95,13566,11.8,37.02,16
567170,22910,JIGSAW PUPPY AND BIRDHOUSE,4,10/4/16,12:40,2.95,13566,11.8,37.02,16
567170,85099B,JUMBO BAG RED FOX,2,10/4/16,12:40,2.08,13566,4.16,37.02,16
567170,85099B,JUMBO BAG RED FOX,2,10/4/16,12:40,2.08,13566,4.16,37.02,16
567170,21080,SET/20 DOLPHIN PAPER NAPKINS ,3,10/4/16,12:40,0.85,13566,2.55,37.02,16
567171,23203,FARM ANIMAL DOILEY PATTERNS,100,10/4/16,12:42,1.79,17677,179,358,200
567171,85099B,JUMBO BAG RED FOX,100,10/4/16,12:42,1.79,17677,179,358,200
567175,85099B,JUMBO BAG RED FOX,3,10/4/16,13:38,2.08,13067,6.24,6.24,3
567176,47566,OWL PARTY BUNTING,1,10/4/16,13:40,4.95,15533,4.95,19.8,4
567176,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,10/4/16,13:40,4.95,15533,14.85,19.8,4
567179,47566,OWL PARTY BUNTING,2,10/4/16,14:27,4.95,15547,9.9,22.65,3
567179,22423,REGENCY CAKESTAND 3 TIER RHINO,1,10/4/16,14:27,12.75,15547,12.75,22.65,3
567180,85099B,JUMBO BAG RED FOX,2,10/4/16,14:56,2.08,17802,4.16,4.16,2
567182,23203,FARM ANIMAL DOILEY PATTERNS,10,10/4/16,15:21,2.08,13334,20.8,61.58,46
567182,85099B,JUMBO BAG RED FOX,10,10/4/16,15:21,2.08,13334,20.8,61.58,46
567182,84596F,STARFISH SOAP DISH,8,10/4/16,15:21,0.42,13334,3.36,61.58,46
567182,84596B,TIGER MIX DESIGN ORANGE BOWL,16,10/4/16,15:21,0.42,13334,6.72,61.58,46
567182,47566,OWL PARTY BUNTING,2,10/4/16,15:21,4.95,13334,9.9,61.58,46
567183,22423,REGENCY CAKESTAND 3 TIER RHINO,2,10/4/16,15:32,12.75,14769,25.5,77.65,29
567183,22960,JAM MAKING SET WITH JARS BALD EAGLE,3,10/4/16,15:32,4.25,14769,12.75,77.65,29
567183,47566,OWL PARTY BUNTING,3,10/4/16,15:32,4.95,14769,14.85,77.65,29
567183,22382,LUNCH BAG SPACECHIMP DESIGN ,2,10/4/16,15:32,1.65,14769,3.3,77.65,29
567183,21175,SEEYA LATER ALLIGATOR METAL SIGN,3,10/4/16,15:32,2.55,14769,7.65,77.65,29
567183,22577,WOODEN HEART PAWPRINT,6,10/4/16,15:32,0.85,14769,5.1,77.65,29
567183,21080,SET/20 DOLPHIN PAPER NAPKINS ,10,10/4/16,15:33,0.85,14769,8.5,77.65,29
567184,21175,SEEYA LATER ALLIGATOR METAL SIGN,4,10/4/16,15:41,2.55,16033,10.2,36.15,11
567184,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,4,10/4/16,15:41,2.95,16033,11.8,36.15,11
567184,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,2,10/4/16,15:41,4.95,16033,9.9,36.15,11
567184,22960,JAM MAKING SET WITH JARS BALD EAGLE,1,10/4/16,15:41,4.25,16033,4.25,36.15,11
567185,85099B,JUMBO BAG RED FOX,2,10/4/16,15:55,2.08,16370,4.16,18.29,11
567185,85099B,JUMBO BAG RED FOX,1,10/4/16,15:55,2.08,16370,2.08,18.29,11
567185,85099B,JUMBO BAG RED FOX,5,10/4/16,15:55,2.08,16370,10.4,18.29,11
567185,21212,PACK OF 72 LADYBUG CAKE CASES,3,10/4/16,15:55,0.55,16370,1.65,18.29,11
567186,47566,OWL PARTY BUNTING,7,10/4/16,16:04,4.95,17073,34.65,34.65,7
567190,85099B,JUMBO BAG RED FOX,10,10/5/16,9:14,2.08,18226,20.8,20.8,10
567191,22382,LUNCH BAG SPACECHIMP DESIGN ,10,10/5/16,9:15,1.65,12562,16.5,16.5,10
567193,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,10/5/16,9:27,2.55,18094,30.6,30.6,12
567195,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,10/5/16,9:30,4.95,17451,14.85,14.85,3
567196,22382,LUNCH BAG SPACECHIMP DESIGN ,10,10/5/16,10:09,1.65,12379,16.5,37.3,20
567196,85099B,JUMBO BAG RED FOX,10,10/5/16,10:09,2.08,12379,20.8,37.3,20
567197,22423,REGENCY CAKESTAND 3 TIER RHINO,2,10/5/16,10:10,12.75,14934,25.5,55.2,36
567197,21212,PACK OF 72 LADYBUG CAKE CASES,24,10/5/16,10:10,0.55,14934,13.2,55.2,36
567197,22382,LUNCH BAG SPACECHIMP DESIGN ,10,10/5/16,10:10,1.65,14934,16.5,55.2,36
567199,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,10/5/16,10:13,2.95,17058,17.7,17.7,6
567200,21212,PACK OF 72 LADYBUG CAKE CASES,24,10/5/16,10:15,0.55,16460,13.2,13.2,24
567202,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,10/5/16,10:36,2.55,13325,102,102,40
567203,85099B,JUMBO BAG RED FOX,20,10/5/16,10:42,2.08,16080,41.6,41.6,20
567204,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,10/5/16,10:43,4.25,15365,25.5,25.5,6
567206,85099B,JUMBO BAG RED FOX,10,10/5/16,10:51,2.08,13562,20.8,41.6,20
567206,23203,FARM ANIMAL DOILEY PATTERNS,10,10/5/16,10:51,2.08,13562,20.8,41.6,20
567211,21212,PACK OF 72 LADYBUG CAKE CASES,2,10/5/16,11:02,0.55,14159,1.1,11.98,20
567211,84596B,TIGER MIX DESIGN ORANGE BOWL,8,10/5/16,11:02,0.42,14159,3.36,11.98,20
567211,84596F,STARFISH SOAP DISH,8,10/5/16,11:02,0.42,14159,3.36,11.98,20
567211,85099B,JUMBO BAG RED FOX,2,10/5/16,11:02,2.08,14159,4.16,11.98,20
567280,85099B,JUMBO BAG RED FOX,100,10/5/16,11:46,1.79,14646,179,499.2,216
567280,22423,REGENCY CAKESTAND 3 TIER RHINO,16,10/5/16,11:46,10.95,14646,175.2,499.2,216
567280,22382,LUNCH BAG SPACECHIMP DESIGN ,100,10/5/16,11:46,1.45,14646,145,499.2,216
567288,85099B,JUMBO BAG RED FOX,1,10/5/16,11:49,2.08,16906,2.08,2.08,1
567290,21212,PACK OF 72 LADYBUG CAKE CASES,240,10/5/16,11:54,0.42,14646,100.8,100.8,240
567293,22423,REGENCY CAKESTAND 3 TIER RHINO,3,10/5/16,12:01,12.75,12640,38.25,38.25,3
567294,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,10/5/16,12:06,4.95,13774,14.85,32.55,9
567294,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/5/16,12:06,2.95,13774,17.7,32.55,9
567297,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,10/5/16,12:27,4.25,15594,25.5,25.5,6
567303,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/5/16,13:20,2.95,17613,17.7,35.4,12
567303,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,10/5/16,13:20,2.95,17613,17.7,35.4,12
567304,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,10/5/16,13:27,2.55,14704,2.55,2.55,1
567306,85099B,JUMBO BAG RED FOX,100,10/5/16,13:32,1.79,12752,179,253.4,196
567306,21080,SET/20 DOLPHIN PAPER NAPKINS ,72,10/5/16,13:32,0.85,12752,61.2,253.4,196
567306,21212,PACK OF 72 LADYBUG CAKE CASES,24,10/5/16,13:32,0.55,12752,13.2,253.4,196
567307,85099B,JUMBO BAG RED FOX,20,10/5/16,13:35,2.08,15078,41.6,83.2,40
567307,23203,FARM ANIMAL DOILEY PATTERNS,20,10/5/16,13:35,2.08,15078,41.6,83.2,40
567312,22423,REGENCY CAKESTAND 3 TIER RHINO,2,10/5/16,13:47,12.75,15500,25.5,96.3,26
567312,22910,JIGSAW PUPPY AND BIRDHOUSE,12,10/5/16,13:47,2.95,15500,35.4,96.3,26
567312,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,10/5/16,13:47,2.95,15500,35.4,96.3,26
567325,85099B,JUMBO BAG RED FOX,100,10/5/16,14:28,1.79,13228,179,179,100
567333,85099B,JUMBO BAG RED FOX,10,10/5/16,14:55,2.08,14282,20.8,41.6,20
567333,23203,FARM ANIMAL DOILEY PATTERNS,10,10/5/16,14:55,2.08,14282,20.8,41.6,20
567334,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,10/5/16,14:55,4.25,14911,25.5,40.35,9
567334,47566,OWL PARTY BUNTING,3,10/5/16,14:55,4.95,14911,14.85,40.35,9
567339,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,10/5/16,15:01,2.95,14146,17.7,35.4,12
567339,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/5/16,15:01,2.95,14146,17.7,35.4,12
567340,21212,PACK OF 72 LADYBUG CAKE CASES,24,10/5/16,15:02,0.55,12540,13.2,13.2,24
567341,85099B,JUMBO BAG RED FOX,10,10/5/16,15:04,2.08,14961,20.8,41.6,20
567341,23203,FARM ANIMAL DOILEY PATTERNS,10,10/5/16,15:04,2.08,14961,20.8,41.6,20
567343,47566,OWL PARTY BUNTING,4,10/5/16,15:21,4.95,17628,19.8,33,28
567343,21212,PACK OF 72 LADYBUG CAKE CASES,24,10/5/16,15:21,0.55,17628,13.2,33,28
567354,85099B,JUMBO BAG RED FOX,100,10/5/16,16:15,1.79,18017,179,179,100
567370,21212,PACK OF 72 LADYBUG CAKE CASES,24,10/6/16,9:13,0.55,14236,13.2,19.92,40
567370,84596B,TIGER MIX DESIGN ORANGE BOWL,16,10/6/16,9:13,0.42,14236,6.72,19.92,40
567372,85099B,JUMBO BAG RED FOX,10,10/6/16,9:24,2.08,14191,20.8,20.8,10
567373,23203,FARM ANIMAL DOILEY PATTERNS,10,10/6/16,9:31,2.08,16700,20.8,65.35,19
567373,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,9,10/6/16,9:31,4.95,16700,44.55,65.35,19
567374,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,10/6/16,9:40,2.55,15341,102,281,140
567374,85099B,JUMBO BAG RED FOX,100,10/6/16,9:40,1.79,15341,179,281,140
567375,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,10/6/16,9:45,4.25,14766,25.5,60.9,18
567375,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,10/6/16,9:45,2.95,14766,17.7,60.9,18
567375,22910,JIGSAW PUPPY AND BIRDHOUSE,6,10/6/16,9:45,2.95,14766,17.7,60.9,18
567378,21212,PACK OF 72 LADYBUG CAKE CASES,24,10/6/16,10:01,0.55,14911,13.2,33,28
567378,47566,OWL PARTY BUNTING,4,10/6/16,10:01,4.95,14911,19.8,33,28
567383,22423,REGENCY CAKESTAND 3 TIER RHINO,3,10/6/16,10:21,12.75,18180,38.25,38.25,3
567384,21175,SEEYA LATER ALLIGATOR METAL SIGN,48,10/6/16,10:23,2.66,17450,127.68,127.68,48
567385,22960,JAM MAKING SET WITH JARS BALD EAGLE,72,10/6/16,10:27,3.75,14866,270,1358,456
567385,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,64,10/6/16,10:27,4.25,14866,272,1358,456
567385,22910,JIGSAW PUPPY AND BIRDHOUSE,320,10/6/16,10:27,2.55,14866,816,1358,456
567386,22382,LUNCH BAG SPACECHIMP DESIGN ,10,10/6/16,10:38,1.65,17863,16.5,26.7,22
